Id_Cliente,id_Agencia,Frecuencia,Vol_Entrega,lat,lon,cluster
78,A1,2,9.5,20.5314,-98.2046,5
79,A1,2,9.5,20.5235,-98.2306,5
80,A1,2,13.5,20.503683,-98.161735,5
81,A1,1,31.0,20.504232000000002,-98.173212,5
82,A1,2,15.0,20.448693,-98.211302,5
83,A1,2,5.5,20.4802,-98.2382,5
84,A1,2,17.0,20.520784,-98.144438,5
85,A1,1,3.0,20.4696,-98.2186,5
86,A1,2,22.5,20.492217,-98.14939100000001,5
87,A1,2,18.0,20.476243,-98.16869100000001,5
88,A1,1,15.0,20.497234,-98.232715,5
89,A1,2,13.0,20.46455,-98.23034200000001,5
90,A1,2,15.5,20.483394,-98.15303,5
91,A1,2,25.5,20.470415,-98.186302,5
92,A1,2,8.5,20.527642999999998,-98.191137,5
93,A1,2,17.5,20.474128,-98.233201,5
94,A1,2,9.0,20.495234,-98.217019,5
95,A1,2,10.5,20.536645,-98.18587,5
96,A1,2,18.5,20.473549,-98.18943,5
97,A1,2,34.5,20.474206,-98.208561,5
98,A1,1,21.0,20.485109,-98.246224,5
99,A1,2,8.0,20.527906,-98.17441,5
100,A1,2,21.5,20.50483,-98.141064,5
101,A1,2,7.5,20.4778,-98.1815,5
102,A1,3,10.0,20.5234,-98.18370999999999,5
103,A1,2,20.5,20.475039000000002,-98.153927,5
104,A1,2,19.0,20.521495,-98.22958100000001,5
105,A1,2,12.0,20.528102,-98.217267,5
106,A1,2,22.0,20.480415,-98.279344,5
107,A1,1,28.0,20.566921,-98.133002,5
108,A1,2,13.0,20.486465,-98.129685,5
109,A1,2,11.5,20.485352,-98.192131,5
110,A1,3,18.33333333,20.485803,-98.18866700000001,5
111,A1,3,14.0,20.461937,-98.177861,5
112,A1,1,4.0,20.52075,-98.25961600000001,5
113,A1,1,8.0,20.532465,-98.203786,5
114,A1,3,9.0,20.522612,-98.185379,5
115,A1,2,22.5,20.551607,-98.137348,5
116,A1,2,11.0,20.465089000000003,-98.23876899999999,5
117,A1,2,39.0,20.470469,-98.19979000000001,5
118,A1,2,13.0,20.53624,-98.199864,5
119,A1,2,36.0,20.489828,-98.202713,5
120,A1,3,8.0,20.478005,-98.206183,5
121,A1,1,1.0,20.52385,-98.213734,5
122,A1,2,28.5,20.525172,-98.157348,5
123,A1,1,25.0,20.479673000000002,-98.16073,5
124,A1,2,13.5,20.543262,-98.178655,5
125,A1,2,25.0,20.495153,-98.131315,5
126,A1,2,24.5,20.494344,-98.226674,5
127,A1,2,18.0,20.469681,-98.175219,5
128,A1,1,23.0,20.504168,-98.147131,5
129,A1,1,6.0,20.540766,-98.18494100000001,5
130,A1,2,12.0,20.52692,-98.213034,5
131,A1,2,10.5,20.467558,-98.21856,5
132,A1,2,5.0,20.5493,-98.20224499999999,5
133,A1,2,29.0,20.490107000000002,-98.13918199999999,5
134,A1,2,17.5,20.462276,-98.226731,5
135,A1,2,16.0,20.482632000000002,-98.236812,5
136,A1,2,7.5,20.491636,-98.24289,5
137,A1,2,11.5,20.538559,-98.19973399999999,5
138,A1,3,26.0,20.474885999999998,-98.194088,5
139,A1,2,11.0,20.47705,-98.23639399999999,5
140,A1,2,16.0,20.481562,-98.15630999999999,5
141,A1,2,16.5,20.557,-98.1445,5
142,A1,3,18.33333333,20.502078,-98.218762,5
143,A1,1,8.0,20.5309,-98.2139,5
144,A1,2,9.0,20.537185,-98.150875,5
145,A1,2,14.5,20.465162,-98.195285,5
146,A1,2,17.0,20.480215,-98.177162,5
147,A1,2,12.0,20.490545,-98.23819,5
148,A1,2,11.0,20.505463,-98.215231,5
149,A1,2,20.5,20.499236,-98.181788,5
150,A1,2,17.5,20.476010000000002,-98.222711,5
151,A1,2,13.5,20.5263,-98.1951,5
152,A1,2,10.0,20.552569000000002,-98.192705,5
153,A1,2,13.0,20.474364,-98.227089,5
154,A1,2,11.5,20.482979999999998,-98.124189,5
155,A1,2,8.0,20.542884,-98.194375,5
156,A1,2,9.5,20.486144,-98.25162399999999,5
157,A1,2,17.0,20.481622,-98.172185,5
158,A1,2,31.5,20.518287,-98.161252,5
159,A1,2,7.5,20.465597,-98.213555,5
160,A1,2,25.5,20.4616,-98.1946,5
161,A1,2,14.0,20.485781,-98.138398,5
162,A1,2,13.0,20.495656,-98.142581,5
163,A1,3,12.66666667,20.464037,-98.13413100000001,5
164,A1,3,10.66666667,20.543366,-98.171084,5
165,A1,1,17.0,20.55128,-98.182608,5
166,A1,2,31.0,20.532926999999997,-98.163884,5
167,A1,3,14.66666667,20.484347,-98.15521899999999,5
168,A1,2,9.0,20.53135,-98.18966800000001,5
169,A1,2,13.5,20.488429999999997,-98.242866,5
170,A1,2,19.5,20.470986,-98.259796,5
171,A1,3,15.33333333,20.468372,-98.176532,5
172,A1,1,25.0,20.535196,-98.11144200000001,5
173,A1,3,9.0,20.488591,-98.181538,5
174,A1,2,18.5,20.462529,-98.240426,5
175,A1,1,18.0,20.547334,-98.20143,5
176,A1,3,17.66666667,20.485035,-98.158633,5
177,A1,2,14.5,20.546881,-98.177417,5
178,A1,1,29.0,20.472912,-98.23870500000001,5
179,A1,3,15.33333333,20.476776,-98.237931,5
180,A1,2,26.0,20.50198,-98.157691,5
181,A1,2,11.0,20.515204999999998,-98.215453,5
182,A1,3,13.0,20.524944,-98.199106,5
183,A1,2,30.0,20.458041,-98.151099,5
184,A1,2,9.5,20.537658999999998,-98.18254499999999,5
185,A1,1,18.0,20.483874,-98.142607,5
186,A1,2,19.5,20.508503,-98.18853299999999,5
187,A1,2,22.0,20.540135,-98.202383,5
188,A1,2,12.0,20.502625,-98.23217,5
189,A1,2,19.0,20.534024,-98.196457,5
190,A1,2,16.0,20.4929,-98.1868,5
191,A1,3,17.66666667,20.472113,-98.208568,5
192,A1,2,6.5,20.472324,-98.226688,5
193,A1,2,29.5,20.511284,-98.141649,5
194,A1,3,6.333333333,20.467267,-98.146274,5
195,A1,2,23.5,20.464092,-98.161028,5
196,A1,2,12.0,20.5299,-98.2314,5
197,A1,2,6.5,20.478697,-98.190977,5
198,A1,2,11.5,20.492069,-98.138465,5
199,A1,2,13.0,20.500178,-98.160615,5
200,A1,2,41.5,20.463978,-98.146695,5
201,A1,1,0.0,20.496988,-98.259924,5
202,A1,2,17.5,20.527082,-98.228124,5
203,A1,2,9.0,20.544527,-98.22364499999999,5
204,A1,1,13.0,20.542844,-98.192011,5
205,A1,2,12.0,20.494726999999997,-98.254899,5
206,A1,2,14.0,20.532453,-98.114173,5
207,A1,2,23.5,20.494613,-98.168092,5
208,A1,2,30.5,20.457026000000003,-98.17036800000001,5
209,A1,2,19.0,20.458991,-98.21298399999999,5
210,A1,2,27.5,20.480665,-98.210798,5
211,A1,2,22.0,20.482446,-98.158314,5
212,A1,2,10.5,20.525219,-98.238348,5
213,A1,1,26.0,20.500224,-98.132374,5
214,A1,2,11.5,20.473126999999998,-98.21660200000001,5
215,A1,1,24.0,20.503887,-98.232414,5
216,A1,1,53.0,20.537173000000003,-98.165541,5
217,A1,1,6.0,20.526903,-98.199759,5
218,A1,2,12.0,20.524703,-98.216829,5
219,A1,2,10.5,20.540418,-98.186565,5
220,A1,1,5.0,20.444457999999997,-98.23025,5
221,A1,2,22.0,20.475413,-98.25624300000001,5
222,A1,3,14.66666667,20.476419,-98.176469,5
223,A1,2,7.5,20.506731,-98.15777800000001,5
224,A1,2,35.5,20.523549,-98.145043,5
225,A1,1,17.0,20.507752,-98.230363,5
226,A1,2,7.5,20.469296,-98.24095799999999,5
227,A1,1,27.0,20.470139,-98.241015,5
228,A1,2,7.5,20.555401999999997,-98.201212,5
229,A1,2,9.5,20.475022,-98.167216,5
230,A1,2,26.0,20.487251999999998,-98.175219,5
231,A1,2,17.0,20.490451,-98.136738,5
232,A1,2,14.5,20.52368,-98.184811,5
233,A1,2,22.0,20.506495,-98.164682,5
234,A1,2,21.0,20.520771,-98.146915,5
235,A1,2,12.5,20.461545,-98.215923,5
236,A1,2,15.5,20.497806,-98.25133000000001,5
237,A1,2,20.5,20.485022,-98.20636800000001,5
238,A1,2,23.5,20.491647,-98.204934,5
239,A1,2,21.0,20.472048,-98.241901,5
240,A1,2,11.0,20.483059,-98.240524,5
241,A1,2,20.0,20.478123,-98.179653,5
242,A1,1,42.0,20.481878,-98.251538,5
243,A1,1,17.0,20.471327,-98.167084,5
244,A1,1,3.0,20.479049,-98.147094,5
245,A1,1,6.0,20.535974,-98.221491,5
246,A1,1,2.0,20.486371,-98.24969300000001,5
247,A1,1,29.0,20.513302,-98.156207,5
248,A1,1,57.0,20.508027,-98.11529499999999,5
249,A1,1,8.0,20.47025,-98.160619,5
250,A1,1,66.0,20.536498,-98.172849,5
251,A1,1,6.0,20.451165,-98.180464,5
252,A1,1,2.0,20.534159,-98.145739,5
253,A1,1,14.0,20.492923,-98.230725,5
254,A1,2,1.0,20.449226,-98.192193,5
255,A1,1,23.0,20.498026,-98.209776,5
256,A1,1,20.0,20.489145999999998,-98.207543,5
257,A1,1,27.0,20.543719,-98.116523,5
258,A1,2,28.0,20.522014000000002,-98.234268,5
259,A1,1,3.0,20.542929,-98.176835,5
260,A1,1,41.0,20.502183,-98.21794200000001,5
261,A1,1,15.0,20.498243,-98.17675600000001,5
262,A1,1,4.0,20.554029,-98.199161,5
263,A1,1,2.0,20.478920000000002,-98.245175,5
264,A1,1,26.0,20.546326,-98.160166,5
265,A1,1,13.0,20.497653,-98.16928100000001,5
266,A1,1,3.0,20.504547,-98.25489499999999,5
267,A1,1,7.0,20.485917999999998,-98.172226,5
268,A1,1,3.0,20.438257,-98.145764,5
269,A1,1,3.0,20.460061,-98.171306,5
270,A1,2,1.5,20.52679,-98.232656,5
271,A1,1,3.0,20.486376,-98.12695699999999,5
272,A1,1,4.0,20.53756,-98.198954,5
273,A1,1,48.0,20.483407999999997,-98.170687,5
274,A1,1,6.0,20.523197,-98.238487,5
275,A1,1,2.0,20.487408,-98.259557,5
276,A1,1,21.0,20.561239,-98.12138,5
277,A1,1,4.0,20.608307,-98.178299,5
278,A1,1,5.0,20.492779000000002,-98.135988,5
279,A1,1,27.0,20.545103,-98.21764399999999,5
280,A1,1,7.0,20.481662,-98.132009,5
281,A1,1,7.0,20.484878,-98.24965999999999,5
282,A1,1,3.0,20.475486,-98.236836,5
283,A1,1,5.0,20.472068,-98.189683,5
284,A1,2,30.0,20.521074,-98.226608,5
285,A1,1,4.0,20.533870999999998,-98.225585,5
286,A1,1,2.0,20.479056,-98.186538,5
287,A1,1,30.0,20.477396,-98.14318,5
288,A1,1,14.0,20.558432,-98.13166600000001,5
289,A1,1,15.0,20.557407,-98.144836,5
290,A1,1,46.0,20.49258,-98.132138,5
291,A1,1,47.0,20.489327,-98.161687,5
292,A1,1,3.0,20.546785,-98.206027,5
293,A1,1,5.0,20.486987,-98.218595,5
294,A1,1,10.0,20.444363,-98.22097099999999,5
295,A1,1,7.0,20.490610999999998,-98.16256,5
296,A1,1,24.0,20.530007,-98.15869,5
297,A1,1,12.0,20.516655,-98.229443,5
298,A1,1,28.0,20.458582999999997,-98.179878,5
299,A1,1,56.0,20.487044,-98.138475,5
300,A1,1,14.0,20.486814000000003,-98.124849,5
301,A1,1,35.0,20.526963000000002,-98.219813,5
302,A1,1,4.0,20.505166,-98.20474899999999,5
303,A1,2,40.5,20.520522,-98.233359,5
304,A1,1,3.0,20.473778,-98.232413,5
305,A1,1,15.0,20.517963,-98.22981300000001,5
306,A1,1,31.0,20.50594,-98.236915,5
307,A1,1,21.0,20.465515,-98.221186,5
308,A1,1,1.0,20.48265,-98.152673,5
309,A1,1,15.0,20.455515,-98.216186,5
310,A1,1,12.0,20.47865,-98.156673,5
311,A1,1,12.0,20.49565,-98.153673,5
312,A1,1,4.0,20.531512,-98.229192,5
313,A1,1,2.0,20.556596,-98.211056,5
314,A1,1,3.0,20.545223,-98.20775400000001,5
315,A1,1,5.0,20.483907000000002,-98.142053,5
316,A1,1,22.0,20.487851000000003,-98.156746,5
317,A1,1,24.0,20.462826,-98.180461,5
318,A1,1,4.0,20.5185,-98.25739899999999,5
319,A1,1,15.0,20.561207,-98.212554,5
320,A1,1,7.0,20.57077,-98.223113,5
321,A1,1,19.0,20.554935999999998,-98.214016,5
322,A1,1,5.0,20.545462,-98.203068,5
323,A1,1,41.0,20.551251999999998,-98.18463299999999,5
324,A1,1,5.0,20.542151,-98.188733,5
325,A1,1,49.0,20.555591,-98.199444,5
326,A1,1,5.0,20.550558,-98.19743299999999,5
327,A1,1,2.0,20.504764,-98.167592,5
328,A1,1,12.0,20.50894,-98.237915,5
329,A1,1,17.0,20.5554,-98.212024,5
330,A1,1,18.0,20.546635000000002,-98.203783,5
331,A1,1,31.0,20.462594,-98.221975,5
332,A1,1,32.0,20.549198,-98.20857,5
333,A1,2,14.0,20.562797,-98.13526800000001,5
334,A1,1,32.0,20.5115,-98.15100000000001,5
335,A1,1,26.0,20.459029,-98.279071,5
336,A1,1,6.0,20.528095,-98.21499,5
337,A1,1,15.0,20.448393,-98.16353000000001,5
338,A1,1,20.0,20.508786999999998,-98.108122,5
339,A1,1,22.0,20.4721,-98.1978,5
340,A1,1,62.0,20.444266,-98.285115,5
341,A1,1,34.0,20.4851,-98.1504,5
342,A1,1,44.0,20.574754000000002,-98.18632,5
343,A1,1,69.0,20.448334,-98.213647,5
344,A1,1,40.0,20.538470999999998,-98.229586,5
345,A1,1,30.0,20.542353,-98.244445,5
346,A1,1,108.0,20.502366000000002,-98.246438,5
347,A1,1,43.0,20.507392000000003,-98.20101700000001,5
348,A1,1,12.0,20.502392,-98.194017,5
349,A1,1,18.0,20.456525,-98.146253,5
350,A1,1,11.0,20.489839,-98.202015,5
351,A1,1,20.0,20.552373,-98.147223,5
352,A1,1,28.0,20.478265,-98.22267,5
353,A1,1,12.0,20.541469,-98.224333,5
354,A1,1,22.0,20.493456,-98.19112700000001,5
355,A1,2,14.5,20.549805,-98.15525699999999,5
356,A1,1,47.0,20.517128,-98.183256,5
357,A1,1,54.0,20.483604,-98.236633,5
358,A1,1,16.0,20.475181,-98.154433,5
359,A1,1,35.0,20.496239000000003,-98.23026999999999,5
360,A1,1,5.0,20.466435,-98.17299200000001,5
361,A1,1,15.0,20.463854,-98.170305,5
362,A1,1,26.0,20.489321,-98.189911,5
363,A1,1,9.0,20.446245,-98.223469,5
364,A1,1,16.0,20.525919000000002,-98.26983299999999,5
365,A1,1,13.0,20.464988,-98.249688,5
366,A1,1,23.0,20.504020999999998,-98.134973,5
367,A1,1,2.0,20.53896,-98.225699,5
368,A1,1,67.0,20.489431,-98.265608,5
369,A1,1,70.0,20.472213,-98.160235,5
370,A1,1,73.0,20.496802,-98.23765999999999,5
371,A1,1,9.0,20.502564000000003,-98.181605,5
372,A1,1,9.0,20.492686,-98.137022,5
373,A1,1,24.0,20.552293,-98.205147,5
374,A1,1,20.0,20.515455,-98.13414300000001,5
375,A1,1,34.0,20.450246,-98.17276899999999,5
376,A1,1,9.0,20.463120999999997,-98.256313,5
377,A1,1,12.0,20.453799,-98.26403499999999,5
378,A1,1,29.0,20.502717,-98.240577,5
379,A1,1,22.0,20.551164,-98.1367,5
380,A1,1,11.0,20.488485,-98.15486899999999,5
381,A1,2,56.0,20.513097,-98.176797,5
382,A1,1,51.0,20.451104,-98.169372,5
383,A1,1,13.0,20.493018,-98.125232,5
384,A1,1,29.0,20.478996,-98.168345,5
385,A1,1,42.0,20.470572,-98.13892,5
386,A1,1,16.0,20.512783,-98.24268199999999,5
387,A1,1,4.0,20.449425,-98.228003,5
388,A1,1,101.0,20.467816,-98.185374,5
389,A1,2,11.0,20.450539000000003,-98.209192,5
390,A1,1,18.0,20.506879,-98.249588,5
391,A1,1,3.0,20.500445000000003,-98.151589,5
392,A1,1,38.0,20.52949,-98.235638,5
393,A1,2,36.0,20.459833,-98.15598,5
394,A1,1,24.0,20.534423,-98.23580799999999,5
395,A1,1,9.0,20.520959,-98.224556,5
396,A1,2,36.5,20.502616,-98.138343,5
397,A1,2,46.0,20.460547000000002,-98.24566899999999,5
398,A1,2,19.5,20.485884,-98.15223,5
399,A1,1,164.0,20.530089999999998,-98.132901,5
400,A1,1,38.0,20.551232000000002,-98.175937,5
401,A1,1,41.0,20.447038,-98.169557,5
402,A1,1,3.0,20.5208,-98.22683,5
403,A1,1,39.0,20.494004999999998,-98.25067,5
404,A1,1,19.0,20.482492999999998,-98.15975,5
405,A1,1,29.0,20.535768,-98.22482,5
406,A1,1,3.0,20.480497,-98.12827800000001,5
407,A1,1,37.0,20.483479,-98.240267,5
408,A1,1,14.0,20.494869,-98.20421,5
409,A1,1,27.0,20.524715,-98.232961,5
410,A1,1,51.0,20.4771,-98.1707,5
411,A1,1,93.0,20.511448,-98.197758,5
412,A1,1,13.0,20.500065,-98.125787,5
413,A1,1,6.0,20.489166,-98.237239,5
414,A1,1,139.0,20.491714,-98.198098,5
415,A1,1,3.0,20.497193,-98.14976800000001,5
416,A1,1,1.0,20.500979,-98.269139,5
417,A1,1,12.0,20.520087,-98.229038,5
418,A1,1,3.0,20.51326,-98.274698,5
419,A1,1,2.0,20.495551000000003,-98.131801,5
420,A1,1,79.0,20.492319000000002,-98.198696,5
421,A1,1,55.0,20.521807,-98.253224,5
422,A1,2,18.5,20.501358,-98.180199,5
423,A1,1,36.0,20.534917999999998,-98.228317,5
424,A1,1,13.0,20.519844,-98.222812,5
425,A1,1,4.0,20.509324,-98.135875,5
426,A1,2,33.0,20.488747,-98.126675,5
427,A1,1,40.0,20.528001999999997,-98.184764,5
428,A1,1,3.0,20.513274,-98.22681999999999,5
429,A1,1,25.0,20.500033,-98.13651,5
430,A1,2,45.0,20.48563,-98.24574399999999,5
431,A1,1,4.0,20.478497,-98.135901,5
432,A1,1,35.0,20.516282,-98.23391,5
433,A1,1,8.0,20.507501,-98.24224,5
434,A1,1,29.0,20.510472,-98.22541700000001,5
435,A1,1,9.0,20.514367,-98.23998399999999,5
436,A1,1,65.0,20.455223999999998,-98.190025,5
437,A1,1,39.0,20.497717,-98.232389,5
438,A1,2,24.0,20.46086,-98.221541,5
439,A1,1,43.0,20.483464,-98.245502,5
440,A1,1,29.0,20.489295000000002,-98.125552,5
441,A1,1,4.0,20.438249,-98.159356,5
442,A1,1,14.0,20.478153,-98.24353,5
443,A1,1,2.0,20.529226,-98.232085,5
444,A1,1,4.0,20.462836,-98.16068800000001,5
445,A1,1,37.0,20.493699,-98.12487,5
446,A1,1,7.0,20.553698999999998,-98.173292,5
447,A1,1,4.0,20.479023,-98.254795,5
448,A1,1,4.0,20.486313,-98.17997700000001,5
449,A1,1,80.0,20.475309,-98.204178,5
450,A1,1,2.0,20.488835,-98.232759,5
451,A1,1,120.0,20.495565,-98.15401899999999,5
452,A1,1,43.0,20.487686,-98.140939,5
453,A1,1,9.0,20.48995,-98.12604499999999,5
454,A1,2,30.0,20.484509,-98.146928,5
455,A1,2,17.5,20.488287,-98.134523,5
456,A1,1,3.0,20.490812,-98.139912,5
457,A1,1,2.0,20.524034,-98.23105100000001,5
458,A1,1,5.0,20.498895,-98.23039200000001,5
459,A1,1,38.0,20.495082999999997,-98.22645,5
460,A1,1,3.0,20.500344000000002,-98.24166,5
461,A1,1,37.0,20.539698,-98.22214,5
462,A1,1,97.0,20.461873,-98.154257,5
463,A1,1,2.0,20.497644,-98.23935,5
464,A1,1,49.0,20.49766,-98.2608,5
465,A1,1,53.0,20.507473,-98.26750600000001,5
466,A1,1,55.0,20.547025,-98.20085999999999,5
467,A1,1,2.0,20.5172,-98.255062,5
468,A1,1,10.0,20.5277,-98.225408,5
469,A1,1,52.0,20.530304,-98.147751,5
470,A1,1,140.0,20.437,-98.229764,5
471,A1,1,2.0,20.488737,-98.227352,5
472,A1,1,47.0,20.548831,-98.197159,5
473,A1,1,41.0,20.511122,-98.230436,5
474,A1,1,2.0,20.527375,-98.22754499999999,5
475,A1,1,63.0,20.509242999999998,-98.14106600000001,5
476,A1,1,69.0,20.545034,-98.170715,5
477,A1,1,32.0,20.541379,-98.191223,5
478,A1,1,126.0,20.462898000000003,-98.23543199999999,5
479,A1,1,27.0,20.54158,-98.21175,5
480,A1,1,31.0,20.448187,-98.15599499999999,5
481,A1,1,2.0,20.499297,-98.26876999999999,5
482,A1,1,20.0,20.542552,-98.182287,5
483,A1,1,35.0,20.513673,-98.238466,5
484,A1,1,2.0,20.542583,-98.20649300000001,5
485,A1,1,2.0,20.493729000000002,-98.138731,5
486,A1,1,72.0,20.544892,-98.180409,5
487,A1,1,47.0,20.513482999999997,-98.220649,5
488,A1,1,40.0,20.4949,-98.249013,5
489,A1,1,84.0,20.478929,-98.191789,5
490,A1,1,133.0,20.451262,-98.224475,5
491,A1,1,71.0,20.457676,-98.185665,5
492,A1,1,24.0,20.556634,-98.142489,5
493,A1,1,35.0,20.503447,-98.24134000000001,5
494,A1,1,109.0,20.508406,-98.255775,5
495,A1,1,48.0,20.527034,-98.169364,5
496,A1,1,14.0,20.556287,-98.20505,5
497,A1,1,63.0,20.522963,-98.233813,5
498,A1,1,2.0,20.504482,-98.266521,5
499,A1,1,23.0,20.52001,-98.174008,5
500,A1,1,82.0,20.481817000000003,-98.224411,5
501,A1,1,60.0,20.498971,-98.204819,5
502,A1,1,56.0,20.508198999999998,-98.23948299999999,5
503,A1,1,27.0,20.485184,-98.19595100000001,5
504,A1,1,2.0,20.539170000000002,-98.19619499999999,5
505,A1,1,22.0,20.483604999999997,-98.243436,5
506,A1,1,53.0,20.549619,-98.199152,5
507,A1,1,30.0,20.491163,-98.23598299999999,5
508,A1,1,30.0,20.465625,-98.17264899999999,5
509,A1,1,19.0,20.512032,-98.2125,5
510,A1,1,2.0,20.517398,-98.144588,5
511,A1,1,2.0,20.485616,-98.193485,5
512,A1,1,2.0,20.512937,-98.158709,5
513,A1,1,2.0,20.564316,-98.193787,5
514,A1,2,1.0,20.505083,-98.165911,5
515,A1,1,2.0,20.538307999999997,-98.22262099999999,5
516,A1,1,2.0,20.534005,-98.222077,5
517,A1,1,2.0,20.540021,-98.215562,5
518,A1,1,2.0,20.568664000000002,-98.128785,5
519,A1,1,2.0,20.522756,-98.162127,5
520,A1,1,1.0,20.468638000000002,-98.191826,5
521,A1,1,4.0,20.471549,-98.18019,5
522,A1,1,2.0,20.492012,-98.184783,5
523,A1,1,1.0,20.568617,-98.186013,5
524,A1,1,2.0,20.535244,-98.13565899999999,5
525,A1,1,1.0,20.478254999999997,-98.133763,5
526,A1,1,6.0,20.471004999999998,-98.176448,5
527,A1,1,2.0,20.540049,-98.202524,5
528,A1,1,4.0,20.497478,-98.115353,5
529,A1,1,2.0,20.462497,-98.16515,5
530,A1,1,8.0,20.528548,-98.161908,5
531,A1,1,1.0,20.461733,-98.173282,5
532,A1,1,1.0,20.460883,-98.17313299999999,5
533,A1,1,1.0,20.499753,-98.241383,5
534,A1,1,2.0,20.482858,-98.246997,5
535,A1,1,4.0,20.453572,-98.165311,5
536,A1,1,1.0,20.51598,-98.237033,5
537,A1,1,2.0,20.45008,-98.220791,5
538,A1,1,4.0,20.557060999999997,-98.125895,5
539,A1,1,2.0,20.478658,-98.138692,5
540,A1,2,13.0,20.458792000000003,-98.221427,5
541,A1,1,4.0,20.510032,-98.131093,5
542,A1,1,0.0,20.547658,-98.182322,5
543,A1,2,2.5,20.448984,-98.159217,5
544,A1,1,5.0,20.502177,-98.238743,5
545,A1,1,1.0,20.522555999999998,-98.188439,5
546,A1,1,0.0,20.516391,-98.196345,5
547,A1,1,3.0,20.474939000000003,-98.135609,5
548,A1,1,4.0,20.45423,-98.17031,5
549,A1,1,11.0,20.520246,-98.217894,5
550,A1,1,24.0,20.498583,-98.166007,5
551,A1,1,1.0,20.564313000000002,-98.129281,5
552,A1,1,0.0,20.522774,-98.20057299999999,5
553,A1,1,5.0,20.469632,-98.160321,5
