Id_Cliente,id_Agencia,Frecuencia,Vol_Entrega,lat,lon,cluster
286,A1,1,2.0,20.479056,-98.186538,3
287,A1,1,30.0,20.477396,-98.14318,3
288,A1,1,14.0,20.558432,-98.13166600000001,3
289,A1,1,15.0,20.557407,-98.144836,3
290,A1,1,46.0,20.49258,-98.132138,3
291,A1,1,47.0,20.489327,-98.161687,3
292,A1,1,3.0,20.546785,-98.206027,3
293,A1,1,5.0,20.486987,-98.218595,3
294,A1,1,10.0,20.444363,-98.22097099999999,3
295,A1,1,7.0,20.490610999999998,-98.16256,3
296,A1,1,24.0,20.530007,-98.15869,3
297,A1,1,12.0,20.516655,-98.229443,3
298,A1,1,28.0,20.458582999999997,-98.179878,3
299,A1,1,56.0,20.487044,-98.138475,3
300,A1,1,14.0,20.486814000000003,-98.124849,3
301,A1,1,35.0,20.526963000000002,-98.219813,3
302,A1,1,4.0,20.505166,-98.20474899999999,3
303,A1,2,40.5,20.520522,-98.233359,3
304,A1,1,3.0,20.473778,-98.232413,3
305,A1,1,15.0,20.517963,-98.22981300000001,3
306,A1,1,31.0,20.50594,-98.236915,3
307,A1,1,21.0,20.465515,-98.221186,3
308,A1,1,1.0,20.48265,-98.152673,3
309,A1,1,15.0,20.455515,-98.216186,3
310,A1,1,12.0,20.47865,-98.156673,3
311,A1,1,12.0,20.49565,-98.153673,3
312,A1,1,4.0,20.531512,-98.229192,3
313,A1,1,2.0,20.556596,-98.211056,3
314,A1,1,3.0,20.545223,-98.20775400000001,3
315,A1,1,5.0,20.483907000000002,-98.142053,3
316,A1,1,22.0,20.487851000000003,-98.156746,3
317,A1,1,24.0,20.462826,-98.180461,3
318,A1,1,4.0,20.5185,-98.25739899999999,3
319,A1,1,15.0,20.561207,-98.212554,3
320,A1,1,7.0,20.57077,-98.223113,3
321,A1,1,19.0,20.554935999999998,-98.214016,3
322,A1,1,5.0,20.545462,-98.203068,3
323,A1,1,41.0,20.551251999999998,-98.18463299999999,3
324,A1,1,5.0,20.542151,-98.188733,3
325,A1,1,49.0,20.555591,-98.199444,3
326,A1,1,5.0,20.550558,-98.19743299999999,3
327,A1,1,2.0,20.504764,-98.167592,3
328,A1,1,12.0,20.50894,-98.237915,3
329,A1,1,17.0,20.5554,-98.212024,3
330,A1,1,18.0,20.546635000000002,-98.203783,3
331,A1,1,31.0,20.462594,-98.221975,3
332,A1,1,32.0,20.549198,-98.20857,3
333,A1,2,14.0,20.562797,-98.13526800000001,3
334,A1,1,32.0,20.5115,-98.15100000000001,3
335,A1,1,26.0,20.459029,-98.279071,3
336,A1,1,6.0,20.528095,-98.21499,3
337,A1,1,15.0,20.448393,-98.16353000000001,3
338,A1,1,20.0,20.508786999999998,-98.108122,3
339,A1,1,22.0,20.4721,-98.1978,3
340,A1,1,62.0,20.444266,-98.285115,3
341,A1,1,34.0,20.4851,-98.1504,3
342,A1,1,44.0,20.574754000000002,-98.18632,3
343,A1,1,69.0,20.448334,-98.213647,3
344,A1,1,40.0,20.538470999999998,-98.229586,3
345,A1,1,30.0,20.542353,-98.244445,3
346,A1,1,108.0,20.502366000000002,-98.246438,3
347,A1,1,43.0,20.507392000000003,-98.20101700000001,3
348,A1,1,12.0,20.502392,-98.194017,3
349,A1,1,18.0,20.456525,-98.146253,3
350,A1,1,11.0,20.489839,-98.202015,3
351,A1,1,20.0,20.552373,-98.147223,3
352,A1,1,28.0,20.478265,-98.22267,3
353,A1,1,12.0,20.541469,-98.224333,3
354,A1,1,22.0,20.493456,-98.19112700000001,3
355,A1,2,14.5,20.549805,-98.15525699999999,3
356,A1,1,47.0,20.517128,-98.183256,3
357,A1,1,54.0,20.483604,-98.236633,3
358,A1,1,16.0,20.475181,-98.154433,3
359,A1,1,35.0,20.496239000000003,-98.23026999999999,3
360,A1,1,5.0,20.466435,-98.17299200000001,3
361,A1,1,15.0,20.463854,-98.170305,3
362,A1,1,26.0,20.489321,-98.189911,3
363,A1,1,9.0,20.446245,-98.223469,3
364,A1,1,16.0,20.525919000000002,-98.26983299999999,3
365,A1,1,13.0,20.464988,-98.249688,3
366,A1,1,23.0,20.504020999999998,-98.134973,3
367,A1,1,2.0,20.53896,-98.225699,3
368,A1,1,67.0,20.489431,-98.265608,3
369,A1,1,70.0,20.472213,-98.160235,3
370,A1,1,73.0,20.496802,-98.23765999999999,3
371,A1,1,9.0,20.502564000000003,-98.181605,3
372,A1,1,9.0,20.492686,-98.137022,3
373,A1,1,24.0,20.552293,-98.205147,3
374,A1,1,20.0,20.515455,-98.13414300000001,3
375,A1,1,34.0,20.450246,-98.17276899999999,3
376,A1,1,9.0,20.463120999999997,-98.256313,3
377,A1,1,12.0,20.453799,-98.26403499999999,3
378,A1,1,29.0,20.502717,-98.240577,3
379,A1,1,22.0,20.551164,-98.1367,3
380,A1,1,11.0,20.488485,-98.15486899999999,3
381,A1,2,56.0,20.513097,-98.176797,3
382,A1,1,51.0,20.451104,-98.169372,3
383,A1,1,13.0,20.493018,-98.125232,3
384,A1,1,29.0,20.478996,-98.168345,3
385,A1,1,42.0,20.470572,-98.13892,3
386,A1,1,16.0,20.512783,-98.24268199999999,3
387,A1,1,4.0,20.449425,-98.228003,3
388,A1,1,101.0,20.467816,-98.185374,3
389,A1,2,11.0,20.450539000000003,-98.209192,3
390,A1,1,18.0,20.506879,-98.249588,3
391,A1,1,3.0,20.500445000000003,-98.151589,3
392,A1,1,38.0,20.52949,-98.235638,3
393,A1,2,36.0,20.459833,-98.15598,3
394,A1,1,24.0,20.534423,-98.23580799999999,3
395,A1,1,9.0,20.520959,-98.224556,3
396,A1,2,36.5,20.502616,-98.138343,3
397,A1,2,46.0,20.460547000000002,-98.24566899999999,3
398,A1,2,19.5,20.485884,-98.15223,3
399,A1,1,164.0,20.530089999999998,-98.132901,3
400,A1,1,38.0,20.551232000000002,-98.175937,3
401,A1,1,41.0,20.447038,-98.169557,3
402,A1,1,3.0,20.5208,-98.22683,3
403,A1,1,39.0,20.494004999999998,-98.25067,3
404,A1,1,19.0,20.482492999999998,-98.15975,3
405,A1,1,29.0,20.535768,-98.22482,3
406,A1,1,3.0,20.480497,-98.12827800000001,3
407,A1,1,37.0,20.483479,-98.240267,3
408,A1,1,14.0,20.494869,-98.20421,3
409,A1,1,27.0,20.524715,-98.232961,3
410,A1,1,51.0,20.4771,-98.1707,3
411,A1,1,93.0,20.511448,-98.197758,3
412,A1,1,13.0,20.500065,-98.125787,3
413,A1,1,6.0,20.489166,-98.237239,3
414,A1,1,139.0,20.491714,-98.198098,3
415,A1,1,3.0,20.497193,-98.14976800000001,3
416,A1,1,1.0,20.500979,-98.269139,3
417,A1,1,12.0,20.520087,-98.229038,3
418,A1,1,3.0,20.51326,-98.274698,3
419,A1,1,2.0,20.495551000000003,-98.131801,3
420,A1,1,79.0,20.492319000000002,-98.198696,3
421,A1,1,55.0,20.521807,-98.253224,3
422,A1,2,18.5,20.501358,-98.180199,3
423,A1,1,36.0,20.534917999999998,-98.228317,3
424,A1,1,13.0,20.519844,-98.222812,3
425,A1,1,4.0,20.509324,-98.135875,3
426,A1,2,33.0,20.488747,-98.126675,3
427,A1,1,40.0,20.528001999999997,-98.184764,3
428,A1,1,3.0,20.513274,-98.22681999999999,3
429,A1,1,25.0,20.500033,-98.13651,3
430,A1,2,45.0,20.48563,-98.24574399999999,3
431,A1,1,4.0,20.478497,-98.135901,3
432,A1,1,35.0,20.516282,-98.23391,3
433,A1,1,8.0,20.507501,-98.24224,3
434,A1,1,29.0,20.510472,-98.22541700000001,3
435,A1,1,9.0,20.514367,-98.23998399999999,3
436,A1,1,65.0,20.455223999999998,-98.190025,3
437,A1,1,39.0,20.497717,-98.232389,3
438,A1,2,24.0,20.46086,-98.221541,3
439,A1,1,43.0,20.483464,-98.245502,3
440,A1,1,29.0,20.489295000000002,-98.125552,3
441,A1,1,4.0,20.438249,-98.159356,3
442,A1,1,14.0,20.478153,-98.24353,3
443,A1,1,2.0,20.529226,-98.232085,3
444,A1,1,4.0,20.462836,-98.16068800000001,3
445,A1,1,37.0,20.493699,-98.12487,3
446,A1,1,7.0,20.553698999999998,-98.173292,3
447,A1,1,4.0,20.479023,-98.254795,3
448,A1,1,4.0,20.486313,-98.17997700000001,3
449,A1,1,80.0,20.475309,-98.204178,3
450,A1,1,2.0,20.488835,-98.232759,3
451,A1,1,120.0,20.495565,-98.15401899999999,3
452,A1,1,43.0,20.487686,-98.140939,3
453,A1,1,9.0,20.48995,-98.12604499999999,3
454,A1,2,30.0,20.484509,-98.146928,3
455,A1,2,17.5,20.488287,-98.134523,3
456,A1,1,3.0,20.490812,-98.139912,3
457,A1,1,2.0,20.524034,-98.23105100000001,3
458,A1,1,5.0,20.498895,-98.23039200000001,3
459,A1,1,38.0,20.495082999999997,-98.22645,3
460,A1,1,3.0,20.500344000000002,-98.24166,3
461,A1,1,37.0,20.539698,-98.22214,3
462,A1,1,97.0,20.461873,-98.154257,3
463,A1,1,2.0,20.497644,-98.23935,3
464,A1,1,49.0,20.49766,-98.2608,3
465,A1,1,53.0,20.507473,-98.26750600000001,3
466,A1,1,55.0,20.547025,-98.20085999999999,3
467,A1,1,2.0,20.5172,-98.255062,3
468,A1,1,10.0,20.5277,-98.225408,3
469,A1,1,52.0,20.530304,-98.147751,3
470,A1,1,140.0,20.437,-98.229764,3
471,A1,1,2.0,20.488737,-98.227352,3
472,A1,1,47.0,20.548831,-98.197159,3
473,A1,1,41.0,20.511122,-98.230436,3
474,A1,1,2.0,20.527375,-98.22754499999999,3
475,A1,1,63.0,20.509242999999998,-98.14106600000001,3
476,A1,1,69.0,20.545034,-98.170715,3
477,A1,1,32.0,20.541379,-98.191223,3
478,A1,1,126.0,20.462898000000003,-98.23543199999999,3
479,A1,1,27.0,20.54158,-98.21175,3
480,A1,1,31.0,20.448187,-98.15599499999999,3
481,A1,1,2.0,20.499297,-98.26876999999999,3
482,A1,1,20.0,20.542552,-98.182287,3
483,A1,1,35.0,20.513673,-98.238466,3
484,A1,1,2.0,20.542583,-98.20649300000001,3
485,A1,1,2.0,20.493729000000002,-98.138731,3
486,A1,1,72.0,20.544892,-98.180409,3
487,A1,1,47.0,20.513482999999997,-98.220649,3
488,A1,1,40.0,20.4949,-98.249013,3
489,A1,1,84.0,20.478929,-98.191789,3
490,A1,1,133.0,20.451262,-98.224475,3
491,A1,1,71.0,20.457676,-98.185665,3
492,A1,1,24.0,20.556634,-98.142489,3
493,A1,1,35.0,20.503447,-98.24134000000001,3
494,A1,1,109.0,20.508406,-98.255775,3
495,A1,1,48.0,20.527034,-98.169364,3
496,A1,1,14.0,20.556287,-98.20505,3
497,A1,1,63.0,20.522963,-98.233813,3
498,A1,1,2.0,20.504482,-98.266521,3
499,A1,1,23.0,20.52001,-98.174008,3
500,A1,1,82.0,20.481817000000003,-98.224411,3
501,A1,1,60.0,20.498971,-98.204819,3
502,A1,1,56.0,20.508198999999998,-98.23948299999999,3
503,A1,1,27.0,20.485184,-98.19595100000001,3
504,A1,1,2.0,20.539170000000002,-98.19619499999999,3
505,A1,1,22.0,20.483604999999997,-98.243436,3
506,A1,1,53.0,20.549619,-98.199152,3
507,A1,1,30.0,20.491163,-98.23598299999999,3
508,A1,1,30.0,20.465625,-98.17264899999999,3
509,A1,1,19.0,20.512032,-98.2125,3
510,A1,1,2.0,20.517398,-98.144588,3
511,A1,1,2.0,20.485616,-98.193485,3
512,A1,1,2.0,20.512937,-98.158709,3
513,A1,1,2.0,20.564316,-98.193787,3
514,A1,2,1.0,20.505083,-98.165911,3
515,A1,1,2.0,20.538307999999997,-98.22262099999999,3
516,A1,1,2.0,20.534005,-98.222077,3
517,A1,1,2.0,20.540021,-98.215562,3
518,A1,1,2.0,20.568664000000002,-98.128785,3
519,A1,1,2.0,20.522756,-98.162127,3
520,A1,1,1.0,20.468638000000002,-98.191826,3
521,A1,1,4.0,20.471549,-98.18019,3
522,A1,1,2.0,20.492012,-98.184783,3
523,A1,1,1.0,20.568617,-98.186013,3
524,A1,1,2.0,20.535244,-98.13565899999999,3
525,A1,1,1.0,20.478254999999997,-98.133763,3
526,A1,1,6.0,20.471004999999998,-98.176448,3
527,A1,1,2.0,20.540049,-98.202524,3
528,A1,1,4.0,20.497478,-98.115353,3
529,A1,1,2.0,20.462497,-98.16515,3
530,A1,1,8.0,20.528548,-98.161908,3
531,A1,1,1.0,20.461733,-98.173282,3
532,A1,1,1.0,20.460883,-98.17313299999999,3
533,A1,1,1.0,20.499753,-98.241383,3
534,A1,1,2.0,20.482858,-98.246997,3
535,A1,1,4.0,20.453572,-98.165311,3
536,A1,1,1.0,20.51598,-98.237033,3
537,A1,1,2.0,20.45008,-98.220791,3
538,A1,1,4.0,20.557060999999997,-98.125895,3
539,A1,1,2.0,20.478658,-98.138692,3
540,A1,2,13.0,20.458792000000003,-98.221427,3
541,A1,1,4.0,20.510032,-98.131093,3
542,A1,1,0.0,20.547658,-98.182322,3
543,A1,2,2.5,20.448984,-98.159217,3
544,A1,1,5.0,20.502177,-98.238743,3
545,A1,1,1.0,20.522555999999998,-98.188439,3
546,A1,1,0.0,20.516391,-98.196345,3
547,A1,1,3.0,20.474939000000003,-98.135609,3
548,A1,1,4.0,20.45423,-98.17031,3
549,A1,1,11.0,20.520246,-98.217894,3
550,A1,1,24.0,20.498583,-98.166007,3
551,A1,1,1.0,20.564313000000002,-98.129281,3
552,A1,1,0.0,20.522774,-98.20057299999999,3
553,A1,1,5.0,20.469632,-98.160321,3
