Id_Cliente,id_Agencia,Frecuencia,Vol_Entrega,lat,lon,cluster
87,A1,2,18,20.476243,-98.168691,cluster3
88,A1,1,15,20.497234,-98.232715,cluster3
89,A1,2,13,20.46455,-98.230342,cluster3
90,A1,2,15.5,20.483394,-98.15303,cluster3
91,A1,2,25.5,20.470415,-98.186302,cluster3
92,A1,2,8.5,20.527643,-98.191137,cluster6
93,A1,2,17.5,20.474128,-98.233201,cluster3
94,A1,2,9,20.495234,-98.217019,cluster3
95,A1,2,10.5,20.536645,-98.18587,cluster6
96,A1,2,18.5,20.473549,-98.18943,cluster3
97,A1,2,34.5,20.474206,-98.208561,cluster3
98,A1,1,21,20.485109,-98.246224,cluster3
99,A1,2,8,20.527906,-98.17441,cluster6
100,A1,2,21.5,20.50483,-98.141064,cluster3
101,A1,2,7.5,20.4778,-98.1815,cluster3
102,A1,3,10,20.5234,-98.18371,cluster3
103,A1,2,20.5,20.475039,-98.153927,cluster3
104,A1,2,19,20.521495,-98.229581,cluster3
105,A1,2,12,20.528102,-98.217267,cluster3
106,A1,2,22,20.480415,-98.279344,cluster3
107,A1,1,28,20.566921,-98.133002,cluster6
108,A1,2,13,20.486465,-98.129685,cluster3
109,A1,2,11.5,20.485352,-98.192131,cluster3
110,A1,3,18.333333,20.485803,-98.188667,cluster3
111,A1,3,14,20.461937,-98.177861,cluster3
112,A1,1,4,20.52075,-98.259616,cluster3
113,A1,1,8,20.532465,-98.203786,cluster6
114,A1,3,9,20.522612,-98.185379,cluster3
115,A1,2,22.5,20.551607,-98.137348,cluster6
116,A1,2,11,20.465089,-98.238769,cluster3
117,A1,2,39,20.470469,-98.19979,cluster3
118,A1,2,13,20.53624,-98.199864,cluster6
119,A1,2,36,20.489828,-98.202713,cluster3
120,A1,3,8,20.478005,-98.206183,cluster3
121,A1,1,1,20.52385,-98.213734,cluster6
122,A1,2,28.5,20.525172,-98.157348,cluster3
123,A1,1,25,20.479673,-98.16073,cluster3
124,A1,2,13.5,20.543262,-98.178655,cluster6
125,A1,2,25,20.495153,-98.131315,cluster3
126,A1,2,24.5,20.494344,-98.226674,cluster3
127,A1,2,18,20.469681,-98.175219,cluster3
128,A1,1,23,20.504168,-98.147131,cluster3
129,A1,1,6,20.540766,-98.184941,cluster6
130,A1,2,12,20.52692,-98.213034,cluster3
131,A1,2,10.5,20.467558,-98.21856,cluster3
132,A1,2,5,20.5493,-98.202245,cluster6
133,A1,2,29,20.490107,-98.139182,cluster3
134,A1,2,17.5,20.462276,-98.226731,cluster3
135,A1,2,16,20.482632,-98.236812,cluster3
136,A1,2,7.5,20.491636,-98.24289,cluster3
137,A1,2,11.5,20.538559,-98.199734,cluster6
138,A1,3,26,20.474886,-98.194088,cluster3
139,A1,2,11,20.47705,-98.236394,cluster3
140,A1,2,16,20.481562,-98.15631,cluster3
141,A1,2,16.5,20.557,-98.1445,cluster6
142,A1,3,18.333333,20.502078,-98.218762,cluster3
143,A1,1,8,20.5309,-98.2139,cluster6
144,A1,2,9,20.537185,-98.150875,cluster6
145,A1,2,14.5,20.465162,-98.195285,cluster3
146,A1,2,17,20.480215,-98.177162,cluster3
147,A1,2,12,20.490545,-98.23819,cluster3
148,A1,2,11,20.505463,-98.215231,cluster3
149,A1,2,20.5,20.499236,-98.181788,cluster3
150,A1,2,17.5,20.47601,-98.222711,cluster3
151,A1,2,13.5,20.5263,-98.1951,cluster3
152,A1,2,10,20.552569,-98.192705,cluster6
153,A1,2,13,20.474364,-98.227089,cluster3
154,A1,2,11.5,20.48298,-98.124189,cluster3
155,A1,2,8,20.542884,-98.194375,cluster6
156,A1,2,9.5,20.486144,-98.251624,cluster3
157,A1,2,17,20.481622,-98.172185,cluster3
158,A1,2,31.5,20.518287,-98.161252,cluster3
159,A1,2,7.5,20.465597,-98.213555,cluster3
160,A1,2,25.5,20.4616,-98.1946,cluster3
161,A1,2,14,20.485781,-98.138398,cluster3
162,A1,2,13,20.495656,-98.142581,cluster3
163,A1,3,12.666667,20.464037,-98.134131,cluster3
164,A1,3,10.666667,20.543366,-98.171084,cluster6
165,A1,1,17,20.55128,-98.182608,cluster6
166,A1,2,31,20.532927,-98.163884,cluster6
167,A1,3,14.666667,20.484347,-98.155219,cluster3
168,A1,2,9,20.53135,-98.189668,cluster6
169,A1,2,13.5,20.48843,-98.242866,cluster3
170,A1,2,19.5,20.470986,-98.259796,cluster3
171,A1,3,15.333333,20.468372,-98.176532,cluster3
172,A1,1,25,20.535196,-98.111442,cluster6
173,A1,3,9,20.488591,-98.181538,cluster3
174,A1,2,18.5,20.462529,-98.240426,cluster3
175,A1,1,18,20.547334,-98.20143,cluster6
176,A1,3,17.666667,20.485035,-98.158633,cluster3
177,A1,2,14.5,20.546881,-98.177417,cluster6
178,A1,1,29,20.472912,-98.238705,cluster3
179,A1,3,15.333333,20.476776,-98.237931,cluster3
180,A1,2,26,20.50198,-98.157691,cluster3
181,A1,2,11,20.515205,-98.215453,cluster3
182,A1,3,13,20.524944,-98.199106,cluster3
183,A1,2,30,20.458041,-98.151099,cluster3
184,A1,2,9.5,20.537659,-98.182545,cluster6
185,A1,1,18,20.483874,-98.142607,cluster3
186,A1,2,19.5,20.508503,-98.188533,cluster3
187,A1,2,22,20.540135,-98.202383,cluster6
188,A1,2,12,20.502625,-98.23217,cluster3
189,A1,2,19,20.534024,-98.196457,cluster6
190,A1,2,16,20.4929,-98.1868,cluster3
191,A1,3,17.666667,20.472113,-98.208568,cluster3
192,A1,2,6.5,20.472324,-98.226688,cluster3
193,A1,2,29.5,20.511284,-98.141649,cluster3
194,A1,3,6.333333,20.467267,-98.146274,cluster3
195,A1,2,23.5,20.464092,-98.161028,cluster3
196,A1,2,12,20.5299,-98.2314,cluster6
197,A1,2,6.5,20.478697,-98.190977,cluster3
198,A1,2,11.5,20.492069,-98.138465,cluster3
199,A1,2,13,20.500178,-98.160615,cluster3
200,A1,2,41.5,20.463978,-98.146695,cluster3
201,A1,1,0,20.496988,-98.259924,cluster3
202,A1,2,17.5,20.527082,-98.228124,cluster3
203,A1,2,9,20.544527,-98.223645,cluster6
204,A1,1,13,20.542844,-98.192011,cluster6
205,A1,2,12,20.494727,-98.254899,cluster3
206,A1,2,14,20.532453,-98.114173,cluster6
207,A1,2,23.5,20.494613,-98.168092,cluster3
208,A1,2,30.5,20.457026,-98.170368,cluster3
209,A1,2,19,20.458991,-98.212984,cluster3
210,A1,2,27.5,20.480665,-98.210798,cluster3
211,A1,2,22,20.482446,-98.158314,cluster3
212,A1,2,10.5,20.525219,-98.238348,cluster3
213,A1,1,26,20.500224,-98.132374,cluster3
214,A1,2,11.5,20.473127,-98.216602,cluster3
215,A1,1,24,20.503887,-98.232414,cluster3
216,A1,1,53,20.537173,-98.165541,cluster6
217,A1,1,6,20.526903,-98.199759,cluster6
218,A1,2,12,20.524703,-98.216829,cluster3
219,A1,2,10.5,20.540418,-98.186565,cluster6
220,A1,1,5,20.444458,-98.23025,cluster3
221,A1,2,22,20.475413,-98.256243,cluster3
222,A1,3,14.666667,20.476419,-98.176469,cluster3
223,A1,2,7.5,20.506731,-98.157778,cluster3
224,A1,2,35.5,20.523549,-98.145043,cluster3
225,A1,1,17,20.507752,-98.230363,cluster3
226,A1,2,7.5,20.469296,-98.240958,cluster3
227,A1,1,27,20.470139,-98.241015,cluster3
228,A1,2,7.5,20.555402,-98.201212,cluster6
229,A1,2,9.5,20.475022,-98.167216,cluster3
230,A1,2,26,20.487252,-98.175219,cluster3
231,A1,2,17,20.490451,-98.136738,cluster3
232,A1,2,14.5,20.52368,-98.184811,cluster3
233,A1,2,22,20.506495,-98.164682,cluster3
234,A1,2,21,20.520771,-98.146915,cluster3
235,A1,2,12.5,20.461545,-98.215923,cluster3
236,A1,2,15.5,20.497806,-98.25133,cluster3
237,A1,2,20.5,20.485022,-98.206368,cluster3
238,A1,2,23.5,20.491647,-98.204934,cluster3
239,A1,2,21,20.472048,-98.241901,cluster3
240,A1,2,11,20.483059,-98.240524,cluster3
241,A1,2,20,20.478123,-98.179653,cluster3
242,A1,1,42,20.481878,-98.251538,cluster3
243,A1,1,17,20.471327,-98.167084,cluster3
244,A1,1,3,20.479049,-98.147094,cluster3
245,A1,1,6,20.535974,-98.221491,cluster6
246,A1,1,2,20.486371,-98.249693,cluster3
247,A1,1,29,20.513302,-98.156207,cluster3
248,A1,1,57,20.508027,-98.115295,cluster3
249,A1,1,8,20.47025,-98.160619,cluster3
250,A1,1,66,20.536498,-98.172849,cluster6
251,A1,1,6,20.451165,-98.180464,cluster3
252,A1,1,2,20.534159,-98.145739,cluster6
253,A1,1,14,20.492923,-98.230725,cluster3
254,A1,2,1,20.449226,-98.192193,cluster3
255,A1,1,23,20.498026,-98.209776,cluster3
256,A1,1,20,20.489146,-98.207543,cluster3
257,A1,1,27,20.543719,-98.116523,cluster6
258,A1,2,28,20.522014,-98.234268,cluster3
259,A1,1,3,20.542929,-98.176835,cluster6
260,A1,1,41,20.502183,-98.217942,cluster3
261,A1,1,15,20.498243,-98.176756,cluster3
262,A1,1,4,20.554029,-98.199161,cluster6
263,A1,1,2,20.47892,-98.245175,cluster3
264,A1,1,26,20.546326,-98.160166,cluster6
265,A1,1,13,20.497653,-98.169281,cluster3
266,A1,1,3,20.504547,-98.254895,cluster3
267,A1,1,7,20.485918,-98.172226,cluster3
268,A1,1,3,20.438257,-98.145764,cluster3
269,A1,1,3,20.460061,-98.171306,cluster3
270,A1,2,1.5,20.52679,-98.232656,cluster6
271,A1,1,3,20.486376,-98.126957,cluster3
272,A1,1,4,20.53756,-98.198954,cluster6
273,A1,1,48,20.483408,-98.170687,cluster3
274,A1,1,6,20.523197,-98.238487,cluster3
275,A1,1,2,20.487408,-98.259557,cluster3
276,A1,1,21,20.561239,-98.12138,cluster6
277,A1,1,4,20.608307,-98.178299,cluster6
278,A1,1,5,20.492779,-98.135988,cluster3
279,A1,1,27,20.545103,-98.217644,cluster6
280,A1,1,7,20.481662,-98.132009,cluster3
281,A1,1,7,20.484878,-98.24966,cluster3
282,A1,1,3,20.475486,-98.236836,cluster3
283,A1,1,5,20.472068,-98.189683,cluster3
284,A1,2,30,20.521074,-98.226608,cluster3
285,A1,1,4,20.533871,-98.225585,cluster6
286,A1,1,2,20.479056,-98.186538,cluster3
287,A1,1,30,20.477396,-98.14318,cluster3
288,A1,1,14,20.558432,-98.131666,cluster6
289,A1,1,15,20.557407,-98.144836,cluster6
290,A1,1,46,20.49258,-98.132138,cluster3
291,A1,1,47,20.489327,-98.161687,cluster3
292,A1,1,3,20.546785,-98.206027,cluster6
293,A1,1,5,20.486987,-98.218595,cluster3
294,A1,1,10,20.444363,-98.220971,cluster3
295,A1,1,7,20.490611,-98.16256,cluster3
296,A1,1,24,20.530007,-98.15869,cluster3
297,A1,1,12,20.516655,-98.229443,cluster3
298,A1,1,28,20.458583,-98.179878,cluster3
299,A1,1,56,20.487044,-98.138475,cluster3
300,A1,1,14,20.486814,-98.124849,cluster3
301,A1,1,35,20.526963,-98.219813,cluster3
302,A1,1,4,20.505166,-98.204749,cluster3
303,A1,2,40.5,20.520522,-98.233359,cluster3
304,A1,1,3,20.473778,-98.232413,cluster3
305,A1,1,15,20.517963,-98.229813,cluster3
306,A1,1,31,20.50594,-98.236915,cluster3
307,A1,1,21,20.465515,-98.221186,cluster3
308,A1,1,1,20.48265,-98.152673,cluster3
309,A1,1,15,20.455515,-98.216186,cluster3
310,A1,1,12,20.47865,-98.156673,cluster3
311,A1,1,12,20.49565,-98.153673,cluster3
312,A1,1,4,20.531512,-98.229192,cluster6
313,A1,1,2,20.556596,-98.211056,cluster6
314,A1,1,3,20.545223,-98.207754,cluster6
315,A1,1,5,20.483907,-98.142053,cluster3
316,A1,1,22,20.487851,-98.156746,cluster3
317,A1,1,24,20.462826,-98.180461,cluster3
318,A1,1,4,20.5185,-98.257399,cluster3
319,A1,1,15,20.561207,-98.212554,cluster6
320,A1,1,7,20.57077,-98.223113,cluster6
321,A1,1,19,20.554936,-98.214016,cluster6
322,A1,1,5,20.545462,-98.203068,cluster6
323,A1,1,41,20.551252,-98.184633,cluster6
324,A1,1,5,20.542151,-98.188733,cluster6
325,A1,1,49,20.555591,-98.199444,cluster6
326,A1,1,5,20.550558,-98.197433,cluster6
327,A1,1,2,20.504764,-98.167592,cluster3
328,A1,1,12,20.50894,-98.237915,cluster3
329,A1,1,17,20.5554,-98.212024,cluster6
330,A1,1,18,20.546635,-98.203783,cluster6
331,A1,1,31,20.462594,-98.221975,cluster3
332,A1,1,32,20.549198,-98.20857,cluster6
333,A1,2,14,20.562797,-98.135268,cluster6
334,A1,1,32,20.5115,-98.151,cluster3
335,A1,1,26,20.459029,-98.279071,cluster3
336,A1,1,6,20.528095,-98.21499,cluster6
337,A1,1,15,20.448393,-98.16353,cluster3
338,A1,1,20,20.508787,-98.108122,cluster3
339,A1,1,22,20.4721,-98.1978,cluster3
340,A1,1,62,20.444266,-98.285115,cluster3
341,A1,1,34,20.4851,-98.1504,cluster3
342,A1,1,44,20.574754,-98.18632,cluster6
343,A1,1,69,20.448334,-98.213647,cluster3
344,A1,1,40,20.538471,-98.229586,cluster6
345,A1,1,30,20.542353,-98.244445,cluster6
346,A1,1,108,20.502366,-98.246438,cluster3
347,A1,1,43,20.507392,-98.201017,cluster3
348,A1,1,12,20.502392,-98.194017,cluster3
349,A1,1,18,20.456525,-98.146253,cluster3
350,A1,1,11,20.489839,-98.202015,cluster3
351,A1,1,20,20.552373,-98.147223,cluster6
352,A1,1,28,20.478265,-98.22267,cluster3
353,A1,1,12,20.541469,-98.224333,cluster6
354,A1,1,22,20.493456,-98.191127,cluster3
355,A1,2,14.5,20.549805,-98.155257,cluster6
356,A1,1,47,20.517128,-98.183256,cluster3
357,A1,1,54,20.483604,-98.236633,cluster3
358,A1,1,16,20.475181,-98.154433,cluster3
359,A1,1,35,20.496239,-98.23027,cluster3
360,A1,1,5,20.466435,-98.172992,cluster3
361,A1,1,15,20.463854,-98.170305,cluster3
362,A1,1,26,20.489321,-98.189911,cluster3
363,A1,1,9,20.446245,-98.223469,cluster3
364,A1,1,16,20.525919,-98.269833,cluster3
365,A1,1,13,20.464988,-98.249688,cluster3
366,A1,1,23,20.504021,-98.134973,cluster3
367,A1,1,2,20.53896,-98.225699,cluster6
368,A1,1,67,20.489431,-98.265608,cluster3
369,A1,1,70,20.472213,-98.160235,cluster3
370,A1,1,73,20.496802,-98.23766,cluster3
371,A1,1,9,20.502564,-98.181605,cluster3
372,A1,1,9,20.492686,-98.137022,cluster3
373,A1,1,24,20.552293,-98.205147,cluster6
374,A1,1,20,20.515455,-98.134143,cluster3
375,A1,1,34,20.450246,-98.172769,cluster3
376,A1,1,9,20.463121,-98.256313,cluster3
377,A1,1,12,20.453799,-98.264035,cluster3
378,A1,1,29,20.502717,-98.240577,cluster3
379,A1,1,22,20.551164,-98.1367,cluster6
380,A1,1,11,20.488485,-98.154869,cluster3
381,A1,2,56,20.513097,-98.176797,cluster3
382,A1,1,51,20.451104,-98.169372,cluster3
383,A1,1,13,20.493018,-98.125232,cluster3
384,A1,1,29,20.478996,-98.168345,cluster3
385,A1,1,42,20.470572,-98.13892,cluster3
386,A1,1,16,20.512783,-98.242682,cluster3
387,A1,1,4,20.449425,-98.228003,cluster3
388,A1,1,101,20.467816,-98.185374,cluster3
389,A1,2,11,20.450539,-98.209192,cluster3
390,A1,1,18,20.506879,-98.249588,cluster3
391,A1,1,3,20.500445,-98.151589,cluster3
392,A1,1,38,20.52949,-98.235638,cluster3
393,A1,2,36,20.459833,-98.15598,cluster3
394,A1,1,24,20.534423,-98.235808,cluster6
395,A1,1,9,20.520959,-98.224556,cluster3
396,A1,2,36.5,20.502616,-98.138343,cluster3
397,A1,2,46,20.460547,-98.245669,cluster3
398,A1,2,19.5,20.485884,-98.15223,cluster3
399,A1,1,164,20.53009,-98.132901,cluster3
400,A1,1,38,20.551232,-98.175937,cluster6
401,A1,1,41,20.447038,-98.169557,cluster3
402,A1,1,3,20.5208,-98.22683,cluster3
403,A1,1,39,20.494005,-98.25067,cluster3
404,A1,1,19,20.482493,-98.15975,cluster3
405,A1,1,29,20.535768,-98.22482,cluster6
406,A1,1,3,20.480497,-98.128278,cluster3
407,A1,1,37,20.483479,-98.240267,cluster3
408,A1,1,14,20.494869,-98.20421,cluster3
409,A1,1,27,20.524715,-98.232961,cluster3
410,A1,1,51,20.4771,-98.1707,cluster3
411,A1,1,93,20.511448,-98.197758,cluster3
412,A1,1,13,20.500065,-98.125787,cluster3
413,A1,1,6,20.489166,-98.237239,cluster3
414,A1,1,139,20.491714,-98.198098,cluster3
415,A1,1,3,20.497193,-98.149768,cluster3
416,A1,1,1,20.500979,-98.269139,cluster3
417,A1,1,12,20.520087,-98.229038,cluster3
418,A1,1,3,20.51326,-98.274698,cluster3
419,A1,1,2,20.495551,-98.131801,cluster3
420,A1,1,79,20.492319,-98.198696,cluster3
421,A1,1,55,20.521807,-98.253224,cluster3
422,A1,2,18.5,20.501358,-98.180199,cluster3
423,A1,1,36,20.534918,-98.228317,cluster6
424,A1,1,13,20.519844,-98.222812,cluster3
425,A1,1,4,20.509324,-98.135875,cluster3
426,A1,2,33,20.488747,-98.126675,cluster3
427,A1,1,40,20.528002,-98.184764,cluster3
428,A1,1,3,20.513274,-98.22682,cluster3
429,A1,1,25,20.500033,-98.13651,cluster3
430,A1,2,45,20.48563,-98.245744,cluster3
431,A1,1,4,20.478497,-98.135901,cluster3
432,A1,1,35,20.516282,-98.23391,cluster3
433,A1,1,8,20.507501,-98.24224,cluster3
434,A1,1,29,20.510472,-98.225417,cluster3
435,A1,1,9,20.514367,-98.239984,cluster3
436,A1,1,65,20.455224,-98.190025,cluster3
437,A1,1,39,20.497717,-98.232389,cluster3
438,A1,2,24,20.46086,-98.221541,cluster3
439,A1,1,43,20.483464,-98.245502,cluster3
440,A1,1,29,20.489295,-98.125552,cluster3
441,A1,1,4,20.438249,-98.159356,cluster3
442,A1,1,14,20.478153,-98.24353,cluster3
443,A1,1,2,20.529226,-98.232085,cluster6
444,A1,1,4,20.462836,-98.160688,cluster3
445,A1,1,37,20.493699,-98.12487,cluster3
446,A1,1,7,20.553699,-98.173292,cluster6
447,A1,1,4,20.479023,-98.254795,cluster3
448,A1,1,4,20.486313,-98.179977,cluster3
449,A1,1,80,20.475309,-98.204178,cluster3
450,A1,1,2,20.488835,-98.232759,cluster3
451,A1,1,120,20.495565,-98.154019,cluster3
452,A1,1,43,20.487686,-98.140939,cluster3
453,A1,1,9,20.48995,-98.126045,cluster3
454,A1,2,30,20.484509,-98.146928,cluster3
455,A1,2,17.5,20.488287,-98.134523,cluster3
456,A1,1,3,20.490812,-98.139912,cluster3
457,A1,1,2,20.524034,-98.231051,cluster6
458,A1,1,5,20.498895,-98.230392,cluster3
459,A1,1,38,20.495083,-98.22645,cluster3
460,A1,1,3,20.500344,-98.24166,cluster3
461,A1,1,37,20.539698,-98.22214,cluster6
462,A1,1,97,20.461873,-98.154257,cluster3
463,A1,1,2,20.497644,-98.23935,cluster3
464,A1,1,49,20.49766,-98.2608,cluster3
465,A1,1,53,20.507473,-98.267506,cluster3
466,A1,1,55,20.547025,-98.20086,cluster6
467,A1,1,2,20.5172,-98.255062,cluster3
468,A1,1,10,20.5277,-98.225408,cluster6
469,A1,1,52,20.530304,-98.147751,cluster3
470,A1,1,140,20.437,-98.229764,cluster3
471,A1,1,2,20.488737,-98.227352,cluster3
472,A1,1,47,20.548831,-98.197159,cluster6
473,A1,1,41,20.511122,-98.230436,cluster3
474,A1,1,2,20.527375,-98.227545,cluster6
475,A1,1,63,20.509243,-98.141066,cluster3
476,A1,1,69,20.545034,-98.170715,cluster6
477,A1,1,32,20.541379,-98.191223,cluster6
478,A1,1,126,20.462898,-98.235432,cluster3
479,A1,1,27,20.54158,-98.21175,cluster6
480,A1,1,31,20.448187,-98.155995,cluster3
481,A1,1,2,20.499297,-98.26877,cluster3
482,A1,1,20,20.542552,-98.182287,cluster6
483,A1,1,35,20.513673,-98.238466,cluster3
484,A1,1,2,20.542583,-98.206493,cluster6
485,A1,1,2,20.493729,-98.138731,cluster3
486,A1,1,72,20.544892,-98.180409,cluster6
487,A1,1,47,20.513483,-98.220649,cluster3
488,A1,1,40,20.4949,-98.249013,cluster3
489,A1,1,84,20.478929,-98.191789,cluster3
490,A1,1,133,20.451262,-98.224475,cluster3
491,A1,1,71,20.457676,-98.185665,cluster3
492,A1,1,24,20.556634,-98.142489,cluster6
493,A1,1,35,20.503447,-98.24134,cluster3
494,A1,1,109,20.508406,-98.255775,cluster3
495,A1,1,48,20.527034,-98.169364,cluster3
496,A1,1,14,20.556287,-98.20505,cluster6
497,A1,1,63,20.522963,-98.233813,cluster3
498,A1,1,2,20.504482,-98.266521,cluster3
499,A1,1,23,20.52001,-98.174008,cluster3
500,A1,1,82,20.481817,-98.224411,cluster3
501,A1,1,60,20.498971,-98.204819,cluster3
502,A1,1,56,20.508199,-98.239483,cluster3
503,A1,1,27,20.485184,-98.195951,cluster3
504,A1,1,2,20.53917,-98.196195,cluster6
505,A1,1,22,20.483605,-98.243436,cluster3
506,A1,1,53,20.549619,-98.199152,cluster6
507,A1,1,30,20.491163,-98.235983,cluster3
508,A1,1,30,20.465625,-98.172649,cluster3
509,A1,1,19,20.512032,-98.2125,cluster3
510,A1,1,2,20.517398,-98.144588,cluster3
511,A1,1,2,20.485616,-98.193485,cluster3
512,A1,1,2,20.512937,-98.158709,cluster3
513,A1,1,2,20.564316,-98.193787,cluster6
514,A1,2,1,20.505083,-98.165911,cluster3
515,A1,1,2,20.538308,-98.222621,cluster6
516,A1,1,2,20.534005,-98.222077,cluster6
517,A1,1,2,20.540021,-98.215562,cluster6
518,A1,1,2,20.568664,-98.128785,cluster6
519,A1,1,2,20.522756,-98.162127,cluster6
520,A1,1,1,20.468638,-98.191826,cluster3
521,A1,1,4,20.471549,-98.18019,cluster3
522,A1,1,2,20.492012,-98.184783,cluster3
523,A1,1,1,20.568617,-98.186013,cluster6
524,A1,1,2,20.535244,-98.135659,cluster6
525,A1,1,1,20.478255,-98.133763,cluster3
526,A1,1,6,20.471005,-98.176448,cluster3
527,A1,1,2,20.540049,-98.202524,cluster6
528,A1,1,4,20.497478,-98.115353,cluster3
529,A1,1,2,20.462497,-98.16515,cluster3
530,A1,1,8,20.528548,-98.161908,cluster6
531,A1,1,1,20.461733,-98.173282,cluster3
532,A1,1,1,20.460883,-98.173133,cluster3
533,A1,1,1,20.499753,-98.241383,cluster3
534,A1,1,2,20.482858,-98.246997,cluster3
535,A1,1,4,20.453572,-98.165311,cluster3
536,A1,1,1,20.51598,-98.237033,cluster3
537,A1,1,2,20.45008,-98.220791,cluster3
538,A1,1,4,20.557061,-98.125895,cluster6
539,A1,1,2,20.478658,-98.138692,cluster3
540,A1,2,13,20.458792,-98.221427,cluster3
541,A1,1,4,20.510032,-98.131093,cluster3
542,A1,1,0,20.547658,-98.182322,cluster6
543,A1,2,2.5,20.448984,-98.159217,cluster3
544,A1,1,5,20.502177,-98.238743,cluster3
545,A1,1,1,20.522556,-98.188439,cluster6
546,A1,1,0,20.516391,-98.196345,cluster3
547,A1,1,3,20.474939,-98.135609,cluster3
