Id_Cliente,id_Agencia,Frecuencia,Vol_Entrega,lat,lon,cluster
202,0,2,17.5,20.527082,-98.228124,5
203,0,2,9.0,20.544527,-98.223645,5
204,0,1,13.0,20.542844,-98.192011,5
205,0,2,12.0,20.494727,-98.254899,5
206,0,2,14.0,20.532453,-98.114173,5
207,0,2,23.5,20.494613,-98.168092,5
208,0,2,30.5,20.457026000000006,-98.170368,5
209,0,2,19.0,20.458991,-98.212984,5
210,0,2,27.5,20.480665,-98.210798,5
211,0,2,22.0,20.482446,-98.158314,5
212,0,2,10.5,20.525219,-98.238348,5
213,0,1,26.0,20.500224,-98.132374,5
214,0,2,11.5,20.473127,-98.216602,5
215,0,1,24.0,20.503887,-98.232414,5
216,0,1,53.0,20.537173000000006,-98.165541,5
217,0,1,6.0,20.526903,-98.199759,5
218,0,2,12.0,20.524703,-98.216829,5
219,0,2,10.5,20.540418,-98.186565,5
220,0,1,5.0,20.444458,-98.23025,5
221,0,2,22.0,20.475413,-98.256243,5
222,0,3,14.66666667,20.476419,-98.176469,5
223,0,2,7.5,20.506731,-98.157778,5
224,0,2,35.5,20.523549,-98.145043,5
225,0,1,17.0,20.507752,-98.230363,5
226,0,2,7.5,20.469296,-98.240958,5
227,0,1,27.0,20.470139,-98.241015,5
228,0,2,7.5,20.555402,-98.201212,5
229,0,2,9.5,20.475022,-98.167216,5
230,0,2,26.0,20.487252,-98.175219,5
231,0,2,17.0,20.490451,-98.136738,5
232,0,2,14.5,20.52368,-98.184811,5
233,0,2,22.0,20.506495,-98.164682,5
234,0,2,21.0,20.520771,-98.146915,5
235,0,2,12.5,20.461545,-98.215923,5
236,0,2,15.5,20.497806,-98.25133,5
237,0,2,20.5,20.485022,-98.206368,5
238,0,2,23.5,20.491647,-98.204934,5
239,0,2,21.0,20.472048,-98.241901,5
240,0,2,11.0,20.483059,-98.240524,5
241,0,2,20.0,20.478123,-98.179653,5
242,0,1,42.0,20.481878,-98.251538,5
243,0,1,17.0,20.471327,-98.167084,5
244,0,1,3.0,20.479049,-98.147094,5
245,0,1,6.0,20.535974,-98.221491,5
246,0,1,2.0,20.486371,-98.249693,5
247,0,1,29.0,20.513302,-98.156207,5
248,0,1,57.0,20.508027,-98.115295,5
249,0,1,8.0,20.47025,-98.160619,5
250,0,1,66.0,20.536498,-98.172849,5
251,0,1,6.0,20.451165,-98.180464,5
252,0,1,2.0,20.534159,-98.145739,5
253,0,1,14.0,20.492923,-98.230725,5
254,0,2,1.0,20.449226,-98.192193,5
255,0,1,23.0,20.498026,-98.209776,5
256,0,1,20.0,20.489146,-98.207543,5
257,0,1,27.0,20.543719,-98.116523,5
258,0,2,28.0,20.522014,-98.234268,5
259,0,1,3.0,20.542929,-98.176835,5
260,0,1,41.0,20.502183,-98.217942,5
261,0,1,15.0,20.498243,-98.176756,5
262,0,1,4.0,20.554029,-98.199161,5
263,0,1,2.0,20.47892,-98.245175,5
264,0,1,26.0,20.546326,-98.160166,5
265,0,1,13.0,20.497653,-98.169281,5
266,0,1,3.0,20.504547,-98.254895,5
267,0,1,7.0,20.485918,-98.172226,5
268,0,1,3.0,20.438257,-98.145764,5
269,0,1,3.0,20.460061,-98.171306,5
270,0,2,1.5,20.52679,-98.232656,5
271,0,1,3.0,20.486376,-98.126957,5
272,0,1,4.0,20.53756,-98.198954,5
273,0,1,48.0,20.483408,-98.170687,5
274,0,1,6.0,20.523197,-98.238487,5
275,0,1,2.0,20.487408,-98.259557,5
276,0,1,21.0,20.561239,-98.12138,5
277,0,1,4.0,20.608307,-98.178299,5
278,0,1,5.0,20.492779,-98.135988,5
279,0,1,27.0,20.545103,-98.217644,5
280,0,1,7.0,20.481662,-98.132009,5
281,0,1,7.0,20.484878,-98.24966,5
282,0,1,3.0,20.475486,-98.236836,5
283,0,1,5.0,20.472068,-98.189683,5
284,0,2,30.0,20.521074,-98.226608,5
285,0,1,4.0,20.533871,-98.225585,5
286,0,1,2.0,20.479056,-98.186538,5
287,0,1,30.0,20.477396,-98.14318,5
288,0,1,14.0,20.558432,-98.131666,5
289,0,1,15.0,20.557407,-98.144836,5
290,0,1,46.0,20.49258,-98.132138,5
291,0,1,47.0,20.489327,-98.161687,5
292,0,1,3.0,20.546785,-98.206027,5
293,0,1,5.0,20.486987,-98.218595,5
294,0,1,10.0,20.444363,-98.220971,5
295,0,1,7.0,20.490611,-98.16256,5
296,0,1,24.0,20.530007,-98.15869,5
297,0,1,12.0,20.516655,-98.229443,5
298,0,1,28.0,20.458583,-98.179878,5
299,0,1,56.0,20.487044,-98.138475,5
300,0,1,14.0,20.486814000000006,-98.124849,5
301,0,1,35.0,20.526963,-98.219813,5
302,0,1,4.0,20.505166,-98.204749,5
303,0,2,40.5,20.520522,-98.233359,5
304,0,1,3.0,20.473778,-98.232413,5
305,0,1,15.0,20.517963,-98.229813,5
306,0,1,31.0,20.50594,-98.236915,5
307,0,1,21.0,20.465515,-98.221186,5
308,0,1,1.0,20.48265,-98.152673,5
309,0,1,15.0,20.455515,-98.216186,5
310,0,1,12.0,20.47865,-98.156673,5
311,0,1,12.0,20.49565,-98.153673,5
312,0,1,4.0,20.531512,-98.229192,5
313,0,1,2.0,20.556596,-98.211056,5
314,0,1,3.0,20.545223,-98.207754,5
315,0,1,5.0,20.483907,-98.142053,5
316,0,1,22.0,20.487851000000006,-98.156746,5
317,0,1,24.0,20.462826,-98.180461,5
318,0,1,4.0,20.5185,-98.257399,5
319,0,1,15.0,20.561207,-98.212554,5
320,0,1,7.0,20.57077,-98.223113,5
321,0,1,19.0,20.554936,-98.214016,5
322,0,1,5.0,20.545462,-98.203068,5
323,0,1,41.0,20.551252,-98.184633,5
324,0,1,5.0,20.542151,-98.188733,5
325,0,1,49.0,20.555591,-98.199444,5
326,0,1,5.0,20.550558,-98.197433,5
327,0,1,2.0,20.504764,-98.167592,5
328,0,1,12.0,20.50894,-98.237915,5
329,0,1,17.0,20.5554,-98.212024,5
330,0,1,18.0,20.546635,-98.203783,5
331,0,1,31.0,20.462594,-98.221975,5
332,0,1,32.0,20.549198,-98.20857,5
333,0,2,14.0,20.562797,-98.135268,5
334,0,1,32.0,20.5115,-98.151,5
335,0,1,26.0,20.459029,-98.279071,5
336,0,1,6.0,20.528095,-98.21499,5
337,0,1,15.0,20.448393,-98.16353,5
338,0,1,20.0,20.508787,-98.108122,5
339,0,1,22.0,20.4721,-98.1978,5
340,0,1,62.0,20.444266,-98.285115,5
341,0,1,34.0,20.4851,-98.1504,5
342,0,1,44.0,20.574754,-98.18632,5
343,0,1,69.0,20.448334,-98.213647,5
344,0,1,40.0,20.538471,-98.229586,5
345,0,1,30.0,20.542353,-98.244445,5
346,0,1,108.0,20.502366,-98.246438,5
347,0,1,43.0,20.507392000000007,-98.201017,5
348,0,1,12.0,20.502392,-98.194017,5
349,0,1,18.0,20.456525,-98.146253,5
350,0,1,11.0,20.489839,-98.202015,5
351,0,1,20.0,20.552373,-98.147223,5
352,0,1,28.0,20.478265,-98.22267,5
353,0,1,12.0,20.541469,-98.224333,5
354,0,1,22.0,20.493456,-98.191127,5
355,0,2,14.5,20.549805,-98.155257,5
356,0,1,47.0,20.517128,-98.183256,5
357,0,1,54.0,20.483604,-98.236633,5
358,0,1,16.0,20.475181,-98.154433,5
359,0,1,35.0,20.496239000000006,-98.23027,5
360,0,1,5.0,20.466435,-98.172992,5
361,0,1,15.0,20.463854,-98.170305,5
362,0,1,26.0,20.489321,-98.189911,5
363,0,1,9.0,20.446245,-98.223469,5
364,0,1,16.0,20.525919,-98.269833,5
365,0,1,13.0,20.464988,-98.249688,5
366,0,1,23.0,20.504021,-98.134973,5
367,0,1,2.0,20.53896,-98.225699,5
368,0,1,67.0,20.489431,-98.265608,5
369,0,1,70.0,20.472213,-98.160235,5
370,0,1,73.0,20.496802,-98.23766,5
371,0,1,9.0,20.502564000000003,-98.181605,5
372,0,1,9.0,20.492686,-98.137022,5
373,0,1,24.0,20.552293,-98.205147,5
374,0,1,20.0,20.515455,-98.134143,5
375,0,1,34.0,20.450246,-98.172769,5
376,0,1,9.0,20.463121,-98.256313,5
377,0,1,12.0,20.453799,-98.264035,5
378,0,1,29.0,20.502717,-98.240577,5
379,0,1,22.0,20.551164,-98.1367,5
380,0,1,11.0,20.488485,-98.154869,5
381,0,2,56.0,20.513097,-98.176797,5
382,0,1,51.0,20.451104,-98.169372,5
383,0,1,13.0,20.493018,-98.125232,5
384,0,1,29.0,20.478996,-98.168345,5
385,0,1,42.0,20.470572,-98.13892,5
386,0,1,16.0,20.512783,-98.242682,5
387,0,1,4.0,20.449425,-98.228003,5
388,0,1,101.0,20.467816,-98.185374,5
389,0,2,11.0,20.450539000000006,-98.209192,5
390,0,1,18.0,20.506879,-98.249588,5
391,0,1,3.0,20.500445000000006,-98.151589,5
392,0,1,38.0,20.52949,-98.235638,5
393,0,2,36.0,20.459833,-98.15598,5
394,0,1,24.0,20.534423,-98.235808,5
395,0,1,9.0,20.520959,-98.224556,5
396,0,2,36.5,20.502616,-98.138343,5
397,0,2,46.0,20.460547,-98.245669,5
398,0,2,19.5,20.485884,-98.15223,5
399,0,1,164.0,20.53009,-98.132901,5
400,0,1,38.0,20.551232,-98.175937,5
401,0,1,41.0,20.447038,-98.169557,5
402,0,1,3.0,20.5208,-98.22683,5
403,0,1,39.0,20.494005,-98.25067,5
404,0,1,19.0,20.482493,-98.15975,5
405,0,1,29.0,20.535768,-98.22482,5
406,0,1,3.0,20.480497,-98.128278,5
407,0,1,37.0,20.483479,-98.240267,5
408,0,1,14.0,20.494869,-98.20421,5
409,0,1,27.0,20.524715,-98.232961,5
410,0,1,51.0,20.4771,-98.1707,5
411,0,1,93.0,20.511448,-98.197758,5
412,0,1,13.0,20.500065,-98.125787,5
413,0,1,6.0,20.489166,-98.237239,5
414,0,1,139.0,20.491714,-98.198098,5
415,0,1,3.0,20.497193,-98.149768,5
416,0,1,1.0,20.500979,-98.269139,5
417,0,1,12.0,20.520087,-98.229038,5
418,0,1,3.0,20.51326,-98.274698,5
419,0,1,2.0,20.495551000000006,-98.131801,5
420,0,1,79.0,20.492319,-98.198696,5
421,0,1,55.0,20.521807,-98.253224,5
422,0,2,18.5,20.501358,-98.180199,5
423,0,1,36.0,20.534918,-98.228317,5
424,0,1,13.0,20.519844,-98.222812,5
425,0,1,4.0,20.509324,-98.135875,5
426,0,2,33.0,20.488747,-98.126675,5
427,0,1,40.0,20.528002,-98.184764,5
428,0,1,3.0,20.513274,-98.22682,5
429,0,1,25.0,20.500033,-98.13651,5
430,0,2,45.0,20.48563,-98.245744,5
431,0,1,4.0,20.478497,-98.135901,5
432,0,1,35.0,20.516282,-98.23391,5
433,0,1,8.0,20.507501,-98.24224,5
434,0,1,29.0,20.510472,-98.225417,5
435,0,1,9.0,20.514367,-98.239984,5
436,0,1,65.0,20.455224,-98.190025,5
437,0,1,39.0,20.497717,-98.232389,5
438,0,2,24.0,20.46086,-98.221541,5
439,0,1,43.0,20.483464,-98.245502,5
440,0,1,29.0,20.489295,-98.125552,5
441,0,1,4.0,20.438249,-98.159356,5
442,0,1,14.0,20.478153,-98.24353,5
443,0,1,2.0,20.529226,-98.232085,5
444,0,1,4.0,20.462836,-98.160688,5
445,0,1,37.0,20.493699,-98.12487,5
446,0,1,7.0,20.553699,-98.173292,5
447,0,1,4.0,20.479023,-98.254795,5
448,0,1,4.0,20.486313,-98.179977,5
449,0,1,80.0,20.475309,-98.204178,5
450,0,1,2.0,20.488835,-98.232759,5
451,0,1,120.0,20.495565,-98.154019,5
452,0,1,43.0,20.487686,-98.140939,5
453,0,1,9.0,20.48995,-98.126045,5
454,0,2,30.0,20.484509,-98.146928,5
455,0,2,17.5,20.488287,-98.134523,5
456,0,1,3.0,20.490812,-98.139912,5
457,0,1,2.0,20.524034,-98.231051,5
458,0,1,5.0,20.498895,-98.230392,5
459,0,1,38.0,20.495083,-98.22645,5
460,0,1,3.0,20.500344,-98.24166,5
461,0,1,37.0,20.539698,-98.22214,5
462,0,1,97.0,20.461873,-98.154257,5
463,0,1,2.0,20.497644,-98.23935,5
464,0,1,49.0,20.49766,-98.2608,5
465,0,1,53.0,20.507473,-98.267506,5
466,0,1,55.0,20.547025,-98.20086,5
467,0,1,2.0,20.5172,-98.255062,5
468,0,1,10.0,20.5277,-98.225408,5
469,0,1,52.0,20.530304,-98.147751,5
470,0,1,140.0,20.437,-98.229764,5
471,0,1,2.0,20.488737,-98.227352,5
472,0,1,47.0,20.548831,-98.197159,5
473,0,1,41.0,20.511122,-98.230436,5
474,0,1,2.0,20.527375,-98.227545,5
475,0,1,63.0,20.509243,-98.141066,5
476,0,1,69.0,20.545034,-98.170715,5
477,0,1,32.0,20.541379,-98.191223,5
478,0,1,126.0,20.462898000000006,-98.235432,5
479,0,1,27.0,20.54158,-98.21175,5
480,0,1,31.0,20.448187,-98.155995,5
481,0,1,2.0,20.499297,-98.26877,5
482,0,1,20.0,20.542552,-98.182287,5
483,0,1,35.0,20.513673,-98.238466,5
484,0,1,2.0,20.542583,-98.206493,5
485,0,1,2.0,20.493729,-98.138731,5
486,0,1,72.0,20.544892,-98.180409,5
487,0,1,47.0,20.513483,-98.220649,5
488,0,1,40.0,20.4949,-98.249013,5
489,0,1,84.0,20.478929,-98.191789,5
490,0,1,133.0,20.451262,-98.224475,5
491,0,1,71.0,20.457676,-98.185665,5
492,0,1,24.0,20.556634,-98.142489,5
493,0,1,35.0,20.503447,-98.24134,5
494,0,1,109.0,20.508406,-98.255775,5
495,0,1,48.0,20.527034,-98.169364,5
496,0,1,14.0,20.556287,-98.20505,5
497,0,1,63.0,20.522963,-98.233813,5
498,0,1,2.0,20.504482,-98.266521,5
499,0,1,23.0,20.52001,-98.174008,5
500,0,1,82.0,20.481817000000003,-98.224411,5
501,0,1,60.0,20.498971,-98.204819,5
502,0,1,56.0,20.508199,-98.239483,5
503,0,1,27.0,20.485184,-98.195951,5
504,0,1,2.0,20.53917,-98.196195,5
505,0,1,22.0,20.483605,-98.243436,5
506,0,1,53.0,20.549619,-98.199152,5
507,0,1,30.0,20.491163,-98.235983,5
508,0,1,30.0,20.465625,-98.172649,5
509,0,1,19.0,20.512032,-98.2125,5
510,0,1,2.0,20.517398,-98.144588,5
511,0,1,2.0,20.485616,-98.193485,5
512,0,1,2.0,20.512937,-98.158709,5
513,0,1,2.0,20.564316,-98.193787,5
514,0,2,1.0,20.505083,-98.165911,5
515,0,1,2.0,20.538308,-98.222621,5
516,0,1,2.0,20.534005,-98.222077,5
517,0,1,2.0,20.540021,-98.215562,5
518,0,1,2.0,20.568664,-98.128785,5
519,0,1,2.0,20.522756,-98.162127,5
520,0,1,1.0,20.468638,-98.191826,5
521,0,1,4.0,20.471549,-98.18019,5
522,0,1,2.0,20.492012,-98.184783,5
523,0,1,1.0,20.568617,-98.186013,5
524,0,1,2.0,20.535244,-98.135659,5
525,0,1,1.0,20.478255,-98.133763,5
526,0,1,6.0,20.471005,-98.176448,5
527,0,1,2.0,20.540049,-98.202524,5
528,0,1,4.0,20.497478,-98.115353,5
529,0,1,2.0,20.462497,-98.16515,5
530,0,1,8.0,20.528548,-98.161908,5
531,0,1,1.0,20.461733,-98.173282,5
532,0,1,1.0,20.460883,-98.173133,5
533,0,1,1.0,20.499753,-98.241383,5
534,0,1,2.0,20.482858,-98.246997,5
535,0,1,4.0,20.453572,-98.165311,5
536,0,1,1.0,20.51598,-98.237033,5
537,0,1,2.0,20.45008,-98.220791,5
538,0,1,4.0,20.557061,-98.125895,5
539,0,1,2.0,20.478658,-98.138692,5
540,0,2,13.0,20.458792000000006,-98.221427,5
541,0,1,4.0,20.510032,-98.131093,5
542,0,1,0.0,20.547658,-98.182322,5
543,0,2,2.5,20.448984,-98.159217,5
544,0,1,5.0,20.502177,-98.238743,5
545,0,1,1.0,20.522556,-98.188439,5
546,0,1,0.0,20.516391,-98.196345,5
547,0,1,3.0,20.474939000000006,-98.135609,5
548,0,1,4.0,20.45423,-98.17031,5
549,0,1,11.0,20.520246,-98.217894,5
550,0,1,24.0,20.498583,-98.166007,5
551,0,1,1.0,20.564313,-98.129281,5
552,0,1,0.0,20.522774,-98.200573,5
553,0,1,5.0,20.469632,-98.160321,5
554,0,1,4.0,20.495725,-98.14633,5
555,0,1,3.0,20.475228,-98.218845,5
556,0,1,15.0,20.563143,-98.192924,5
557,0,1,6.0,20.464927,-98.172128,5
558,0,1,2.0,20.530108,-98.129516,5
559,0,1,1.0,20.476798,-98.190918,5
560,0,1,2.0,20.505129,-98.245211,5
561,0,1,34.0,20.535242,-98.200947,5
562,0,1,10.0,20.506997,-98.222423,5
563,0,1,1.0,20.501813,-98.205498,5
564,0,1,7.0,20.457878,-98.229168,5
565,0,1,4.0,20.541674,-98.24149,5
566,0,1,22.0,20.560247,-98.127664,5
567,0,2,17.5,20.461446,-98.216405,5
568,0,1,55.0,20.547709,-98.12367,5
569,0,1,2.0,20.568082,-98.124501,5
570,0,1,5.0,20.472531,-98.141009,5
571,0,1,7.0,20.504254,-98.244406,5
572,0,1,2.0,20.446067000000006,-98.1709,5
573,0,1,58.0,20.568978,-98.139954,5
574,0,1,15.0,20.498074,-98.203208,5
575,0,2,0.5,20.476396,-98.187489,5
576,0,1,83.0,20.476325,-98.130904,5
577,0,1,2.0,20.448647,-98.148179,5
578,0,1,5.0,20.523794,-98.192381,5
579,0,1,0.0,20.504416,-98.235413,5
580,0,1,112.0,20.471749,-98.193835,5
581,0,1,1.0,20.561674,-98.123256,5
582,0,1,0.0,20.531806,-98.201515,5
583,0,2,13.5,20.569233,-98.210453,5
584,0,1,6.0,20.464943,-98.137179,5
585,0,1,3.0,20.478069,-98.193388,5
586,0,1,2.0,20.483675,-98.220507,5
587,0,1,21.0,20.559245,-98.209215,5
588,0,1,128.0,20.489765,-98.142161,5
589,0,1,0.0,20.468723,-98.20291,5
590,0,1,1.0,20.569703,-98.129791,5
591,0,1,1.0,20.527689,-98.187803,5
592,0,1,2.0,20.556388,-98.137688,5
593,0,1,4.0,20.501451,-98.160577,5
594,0,1,26.0,20.531806,-98.139684,5
595,0,1,1.0,20.491514,-98.285647,5
596,0,1,15.0,20.559413,-98.121012,5
597,0,1,36.0,20.4814,-98.188236,5
598,0,1,20.0,20.463428,-98.236382,5
599,0,1,9.0,20.446223,-98.284418,5
600,0,1,5.0,20.492849,-98.153374,5
601,0,1,2.0,20.471726,-98.232468,5
